Reading,Receive,Value,Unit,Data Quality,River Stage,Rain Increment,Flow Volume,collectiontime,Lat_deg,Lon_deg
2025-03-23 23:45:00,2025-03-24 00:37:11,4.4,ft,A,4.4,0.0,9.0,2025-03-23 23:45:00,30.18611,-93.90833
2025-03-23 23:30:00,2025-03-24 00:37:11,4.4,ft,A,4.4,0.0,9.0,2025-03-23 23:30:00,30.18611,-93.90833
2025-03-23 23:15:00,2025-03-24 00:37:11,4.4,ft,A,4.4,0.0,9.0,2025-03-23 23:15:00,30.18611,-93.90833
2025-03-23 23:00:00,2025-03-23 23:22:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 23:00:00,30.18611,-93.90833
2025-03-23 22:45:00,2025-03-23 23:22:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 22:45:00,30.18611,-93.90833
2025-03-23 22:30:00,2025-03-23 23:22:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 22:30:00,30.18611,-93.90833
2025-03-23 22:15:00,2025-03-23 23:22:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 22:15:00,30.18611,-93.90833
2025-03-23 22:00:00,2025-03-23 22:37:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 22:00:00,30.18611,-93.90833
2025-03-23 21:45:00,2025-03-23 22:37:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 21:45:00,30.18611,-93.90833
2025-03-23 21:30:00,2025-03-23 22:37:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 21:30:00,30.18611,-93.90833
2025-03-23 21:15:00,2025-03-23 22:37:13,4.4,ft,A,4.4,0.0,9.0,2025-03-23 21:15:00,30.18611,-93.90833
2025-03-23 21:00:00,2025-03-23 21:22:12,4.4,ft,A,4.4,0.0,9.0,2025-03-23 21:00:00,30.18611,-93.90833
2025-03-23 20:45:00,2025-03-23 21:22:12,4.4,ft,A,4.4,0.0,9.0,2025-03-23 20:45:00,30.18611,-93.90833
2025-03-23 20:30:00,2025-03-23 21:22:12,4.4,ft,A,4.4,0.0,9.0,2025-03-23 20:30:00,30.18611,-93.90833
2025-03-23 20:15:00,2025-03-23 21:22:12,4.4,ft,A,4.4,0.0,9.0,2025-03-23 20:15:00,30.18611,-93.90833
2025-03-23 20:00:00,2025-03-23 20:37:11,4.4,ft,A,4.4,0.0,9.2,2025-03-23 20:00:00,30.18611,-93.90833
2025-03-23 19:45:00,2025-03-23 20:37:11,4.4,ft,A,4.4,0.0,9.2,2025-03-23 19:45:00,30.18611,-93.90833
2025-03-23 19:30:00,2025-03-23 20:37:11,4.4,ft,A,4.4,0.0,9.2,2025-03-23 19:30:00,30.18611,-93.90833
2025-03-23 19:15:00,2025-03-23 20:37:11,4.4,ft,A,4.4,0.0,9.2,2025-03-23 19:15:00,30.18611,-93.90833
2025-03-23 19:00:00,2025-03-23 19:37:13,4.4,ft,A,4.4,0.0,9.2,2025-03-23 19:00:00,30.18611,-93.90833
2025-03-23 18:45:00,2025-03-23 19:37:13,4.4,ft,A,4.4,0.0,9.2,2025-03-23 18:45:00,30.18611,-93.90833
2025-03-23 18:30:00,2025-03-23 19:37:13,4.4,ft,A,4.4,0.0,9.2,2025-03-23 18:30:00,30.18611,-93.90833
2025-03-23 18:15:00,2025-03-23 19:37:13,4.4,ft,A,4.4,0.0,9.2,2025-03-23 18:15:00,30.18611,-93.90833
2025-03-23 18:00:00,2025-03-23 18:22:14,4.4,ft,A,4.4,0.0,9.2,2025-03-23 18:00:00,30.18611,-93.90833
2025-03-23 17:45:00,2025-03-23 18:22:14,4.4,ft,A,4.4,0.0,9.2,2025-03-23 17:45:00,30.18611,-93.90833
2025-03-23 17:30:00,2025-03-23 18:22:14,4.4,ft,A,4.4,0.0,9.4,2025-03-23 17:30:00,30.18611,-93.90833
2025-03-23 17:15:00,2025-03-23 18:22:14,4.4,ft,A,4.4,0.0,9.4,2025-03-23 17:15:00,30.18611,-93.90833
2025-03-23 17:00:00,2025-03-23 17:37:11,4.4,ft,A,4.4,0.0,9.4,2025-03-23 17:00:00,30.18611,-93.90833
2025-03-23 16:45:00,2025-03-23 17:37:11,4.4,ft,A,4.4,0.0,9.4,2025-03-23 16:45:00,30.18611,-93.90833
2025-03-23 16:30:00,2025-03-23 17:37:11,4.4,ft,A,4.4,0.0,9.4,2025-03-23 16:30:00,30.18611,-93.90833
2025-03-23 16:15:00,2025-03-23 17:37:11,4.4,ft,A,4.4,0.0,9.4,2025-03-23 16:15:00,30.18611,-93.90833
2025-03-23 16:00:00,2025-03-23 16:37:12,4.4,ft,A,4.4,0.0,9.4,2025-03-23 16:00:00,30.18611,-93.90833
2025-03-23 15:45:00,2025-03-23 16:37:12,4.4,ft,A,4.4,0.0,9.4,2025-03-23 15:45:00,30.18611,-93.90833
2025-03-23 15:30:00,2025-03-23 16:37:12,4.4,ft,A,4.4,0.0,9.4,2025-03-23 15:30:00,30.18611,-93.90833
2025-03-23 15:15:00,2025-03-23 16:37:12,4.4,ft,A,4.4,0.0,9.4,2025-03-23 15:15:00,30.18611,-93.90833
2025-03-23 15:00:00,2025-03-23 15:37:10,4.4,ft,A,4.4,0.0,9.4,2025-03-23 15:00:00,30.18611,-93.90833
2025-03-23 14:45:00,2025-03-23 15:37:10,4.4,ft,A,4.4,0.0,9.4,2025-03-23 14:45:00,30.18611,-93.90833
2025-03-23 14:30:00,2025-03-23 15:37:10,4.4,ft,A,4.4,0.0,9.4,2025-03-23 14:30:00,30.18611,-93.90833
2025-03-23 14:15:00,2025-03-23 15:37:10,4.4,ft,A,4.4,0.0,9.4,2025-03-23 14:15:00,30.18611,-93.90833
2025-03-23 14:00:00,2025-03-23 14:37:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 14:00:00,30.18611,-93.90833
2025-03-23 13:45:00,2025-03-23 14:37:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 13:45:00,30.18611,-93.90833
2025-03-23 13:30:00,2025-03-23 14:37:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 13:30:00,30.18611,-93.90833
2025-03-23 13:15:00,2025-03-23 14:37:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 13:15:00,30.18611,-93.90833
2025-03-23 13:00:00,2025-03-23 13:37:11,4.4,ft,A,4.4,0.0,9.5,2025-03-23 13:00:00,30.18611,-93.90833
2025-03-23 12:45:00,2025-03-23 13:37:11,4.4,ft,A,4.4,0.0,9.5,2025-03-23 12:45:00,30.18611,-93.90833
2025-03-23 12:30:00,2025-03-23 13:37:11,4.4,ft,A,4.4,0.0,9.5,2025-03-23 12:30:00,30.18611,-93.90833
2025-03-23 12:15:00,2025-03-23 13:37:11,4.4,ft,A,4.4,0.0,9.5,2025-03-23 12:15:00,30.18611,-93.90833
2025-03-23 12:00:00,2025-03-23 12:22:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 12:00:00,30.18611,-93.90833
2025-03-23 11:45:00,2025-03-23 12:22:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 11:45:00,30.18611,-93.90833
2025-03-23 11:30:00,2025-03-23 12:22:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 11:30:00,30.18611,-93.90833
2025-03-23 11:15:00,2025-03-23 12:22:13,4.4,ft,A,4.4,0.0,9.5,2025-03-23 11:15:00,30.18611,-93.90833
2025-03-23 11:00:00,2025-03-23 11:37:14,4.4,ft,A,4.4,0.0,9.5,2025-03-23 11:00:00,30.18611,-93.90833
2025-03-23 10:45:00,2025-03-23 11:37:14,4.4,ft,A,4.4,0.0,9.5,2025-03-23 10:45:00,30.18611,-93.90833
2025-03-23 10:30:00,2025-03-23 11:37:14,4.4,ft,A,4.4,0.0,9.5,2025-03-23 10:30:00,30.18611,-93.90833
2025-03-23 10:15:00,2025-03-23 11:37:14,4.4,ft,A,4.4,0.0,9.5,2025-03-23 10:15:00,30.18611,-93.90833
2025-03-23 10:00:00,2025-03-23 10:37:14,4.4,ft,A,4.4,0.0,9.5,2025-03-23 10:00:00,30.18611,-93.90833
2025-03-23 09:45:00,2025-03-23 10:37:14,4.4,ft,A,4.4,0.0,9.5,2025-03-23 09:45:00,30.18611,-93.90833
2025-03-23 09:30:00,2025-03-23 10:37:14,4.4,ft,A,4.4,0.0,9.7,2025-03-23 09:30:00,30.18611,-93.90833
2025-03-23 09:15:00,2025-03-23 10:37:14,4.4,ft,A,4.4,0.0,9.7,2025-03-23 09:15:00,30.18611,-93.90833
2025-03-23 09:00:00,2025-03-23 09:37:11,4.4,ft,A,4.4,0.0,9.7,2025-03-23 09:00:00,30.18611,-93.90833
2025-03-23 08:45:00,2025-03-23 09:37:11,4.4,ft,A,4.4,0.0,9.7,2025-03-23 08:45:00,30.18611,-93.90833
2025-03-23 08:30:00,2025-03-23 09:37:11,4.4,ft,A,4.4,0.0,9.7,2025-03-23 08:30:00,30.18611,-93.90833
2025-03-23 08:15:00,2025-03-23 09:37:11,4.4,ft,A,4.4,0.0,9.7,2025-03-23 08:15:00,30.18611,-93.90833
2025-03-23 08:00:00,2025-03-23 08:37:13,4.4,ft,A,4.4,0.0,9.7,2025-03-23 08:00:00,30.18611,-93.90833
2025-03-23 07:45:00,2025-03-23 08:37:13,4.4,ft,A,4.4,0.0,9.7,2025-03-23 07:45:00,30.18611,-93.90833
2025-03-23 07:30:00,2025-03-23 08:37:13,4.4,ft,A,4.4,0.0,9.7,2025-03-23 07:30:00,30.18611,-93.90833
2025-03-23 07:15:00,2025-03-23 08:37:13,4.4,ft,A,4.4,0.0,9.7,2025-03-23 07:15:00,30.18611,-93.90833
2025-03-23 07:00:00,2025-03-23 07:37:14,4.4,ft,A,4.4,0.0,9.7,2025-03-23 07:00:00,30.18611,-93.90833
2025-03-23 06:45:00,2025-03-23 07:37:14,4.4,ft,A,4.4,0.0,9.7,2025-03-23 06:45:00,30.18611,-93.90833
2025-03-23 06:30:00,2025-03-23 07:37:14,4.4,ft,A,4.4,0.0,9.7,2025-03-23 06:30:00,30.18611,-93.90833
2025-03-23 06:15:00,2025-03-23 07:37:14,4.4,ft,A,4.4,0.0,9.7,2025-03-23 06:15:00,30.18611,-93.90833
2025-03-23 06:00:00,2025-03-23 06:22:11,4.4,ft,A,4.4,0.0,9.9,2025-03-23 06:00:00,30.18611,-93.90833
2025-03-23 05:45:00,2025-03-23 06:22:11,4.4,ft,A,4.4,0.0,9.9,2025-03-23 05:45:00,30.18611,-93.90833
2025-03-23 05:30:00,2025-03-23 06:22:11,4.4,ft,A,4.4,0.0,9.9,2025-03-23 05:30:00,30.18611,-93.90833
2025-03-23 05:15:00,2025-03-23 06:22:11,4.4,ft,A,4.4,0.0,9.9,2025-03-23 05:15:00,30.18611,-93.90833
2025-03-23 05:00:00,2025-03-23 05:22:10,4.4,ft,A,4.4,0.0,9.9,2025-03-23 05:00:00,30.18611,-93.90833
2025-03-23 04:45:00,2025-03-23 05:22:10,4.4,ft,A,4.4,0.0,9.9,2025-03-23 04:45:00,30.18611,-93.90833
2025-03-23 04:30:00,2025-03-23 05:22:10,4.4,ft,A,4.4,0.0,9.9,2025-03-23 04:30:00,30.18611,-93.90833
2025-03-23 04:15:00,2025-03-23 05:22:10,4.4,ft,A,4.4,0.0,9.9,2025-03-23 04:15:00,30.18611,-93.90833
2025-03-23 04:00:00,2025-03-23 04:37:12,4.4,ft,A,4.4,0.0,9.9,2025-03-23 04:00:00,30.18611,-93.90833
2025-03-23 03:45:00,2025-03-23 04:37:12,4.4,ft,A,4.4,0.0,9.9,2025-03-23 03:45:00,30.18611,-93.90833
2025-03-23 03:30:00,2025-03-23 04:37:12,4.5,ft,A,4.5,0.0,10.1,2025-03-23 03:30:00,30.18611,-93.90833
2025-03-23 03:15:00,2025-03-23 04:37:12,4.5,ft,A,4.5,0.0,10.1,2025-03-23 03:15:00,30.18611,-93.90833
2025-03-23 03:00:00,2025-03-23 03:37:11,4.5,ft,A,4.5,0.0,10.1,2025-03-23 03:00:00,30.18611,-93.90833
2025-03-23 02:45:00,2025-03-23 03:37:11,4.5,ft,A,4.5,0.0,10.1,2025-03-23 02:45:00,30.18611,-93.90833
2025-03-23 02:30:00,2025-03-23 03:37:11,4.5,ft,A,4.5,0.0,10.1,2025-03-23 02:30:00,30.18611,-93.90833
2025-03-23 02:15:00,2025-03-23 03:37:11,4.5,ft,A,4.5,0.0,10.1,2025-03-23 02:15:00,30.18611,-93.90833
2025-03-23 02:00:00,2025-03-23 02:22:15,4.5,ft,A,4.5,0.0,10.1,2025-03-23 02:00:00,30.18611,-93.90833
2025-03-23 01:45:00,2025-03-23 02:22:15,4.5,ft,A,4.5,0.0,10.1,2025-03-23 01:45:00,30.18611,-93.90833
2025-03-23 01:30:00,2025-03-23 02:22:15,4.5,ft,A,4.5,0.0,10.3,2025-03-23 01:30:00,30.18611,-93.90833
2025-03-23 01:15:00,2025-03-23 02:22:15,4.5,ft,A,4.5,0.0,10.3,2025-03-23 01:15:00,30.18611,-93.90833
2025-03-23 01:00:00,2025-03-23 01:37:13,4.5,ft,A,4.5,0.0,10.3,2025-03-23 01:00:00,30.18611,-93.90833
2025-03-23 00:45:00,2025-03-23 01:37:13,4.5,ft,A,4.5,0.0,10.3,2025-03-23 00:45:00,30.18611,-93.90833
2025-03-23 00:30:00,2025-03-23 01:37:13,4.5,ft,A,4.5,0.0,10.3,2025-03-23 00:30:00,30.18611,-93.90833
2025-03-23 00:15:00,2025-03-23 01:37:13,4.5,ft,A,4.5,0.0,10.3,2025-03-23 00:15:00,30.18611,-93.90833
2025-03-23 00:00:00,2025-03-23 00:37:14,4.5,ft,A,4.5,0.0,10.3,2025-03-23 00:00:00,30.18611,-93.90833
2025-03-22 23:45:00,2025-03-23 00:37:14,4.5,ft,A,4.5,0.0,10.3,2025-03-22 23:45:00,30.18611,-93.90833
2025-03-22 23:30:00,2025-03-23 00:37:14,4.5,ft,A,4.5,0.0,10.4,2025-03-22 23:30:00,30.18611,-93.90833
2025-03-22 23:15:00,2025-03-23 00:37:14,4.5,ft,A,4.5,0.0,10.4,2025-03-22 23:15:00,30.18611,-93.90833
2025-03-22 23:00:00,2025-03-22 23:37:11,4.5,ft,A,4.5,0.0,10.4,2025-03-22 23:00:00,30.18611,-93.90833
2025-03-22 22:45:00,2025-03-22 23:37:11,4.5,ft,A,4.5,0.0,10.4,2025-03-22 22:45:00,30.18611,-93.90833
2025-03-22 22:30:00,2025-03-22 23:37:11,4.5,ft,A,4.5,0.0,10.4,2025-03-22 22:30:00,30.18611,-93.90833
2025-03-22 22:15:00,2025-03-22 23:37:11,4.5,ft,A,4.5,0.0,10.4,2025-03-22 22:15:00,30.18611,-93.90833
2025-03-22 22:00:00,2025-03-22 22:37:13,4.5,ft,A,4.5,0.0,10.4,2025-03-22 22:00:00,30.18611,-93.90833
2025-03-22 21:45:00,2025-03-22 22:37:13,4.5,ft,A,4.5,0.0,10.6,2025-03-22 21:45:00,30.18611,-93.90833
2025-03-22 21:30:00,2025-03-22 22:37:13,4.5,ft,A,4.5,0.0,10.6,2025-03-22 21:30:00,30.18611,-93.90833
2025-03-22 21:15:00,2025-03-22 22:37:13,4.5,ft,A,4.5,0.0,10.6,2025-03-22 21:15:00,30.18611,-93.90833
2025-03-22 21:00:00,2025-03-22 21:37:12,4.5,ft,A,4.5,0.0,10.6,2025-03-22 21:00:00,30.18611,-93.90833
2025-03-22 20:45:00,2025-03-22 21:37:12,4.5,ft,A,4.5,0.0,10.6,2025-03-22 20:45:00,30.18611,-93.90833
2025-03-22 20:30:00,2025-03-22 21:37:12,4.5,ft,A,4.5,0.0,10.6,2025-03-22 20:30:00,30.18611,-93.90833
2025-03-22 20:15:00,2025-03-22 21:37:12,4.5,ft,A,4.5,0.0,10.6,2025-03-22 20:15:00,30.18611,-93.90833
2025-03-22 20:00:00,2025-03-22 20:22:14,4.5,ft,A,4.5,0.0,10.8,2025-03-22 20:00:00,30.18611,-93.90833
2025-03-22 19:45:00,2025-03-22 20:22:14,4.5,ft,A,4.5,0.0,10.8,2025-03-22 19:45:00,30.18611,-93.90833
2025-03-22 19:30:00,2025-03-22 20:22:14,4.5,ft,A,4.5,0.0,10.8,2025-03-22 19:30:00,30.18611,-93.90833
2025-03-22 19:15:00,2025-03-22 20:22:14,4.5,ft,A,4.5,0.0,10.8,2025-03-22 19:15:00,30.18611,-93.90833
2025-03-22 19:00:00,2025-03-22 19:37:13,4.5,ft,A,4.5,0.0,10.8,2025-03-22 19:00:00,30.18611,-93.90833
2025-03-22 18:45:00,2025-03-22 19:37:13,4.5,ft,A,4.5,0.0,10.8,2025-03-22 18:45:00,30.18611,-93.90833
2025-03-22 18:30:00,2025-03-22 19:37:13,4.5,ft,A,4.5,0.0,11.0,2025-03-22 18:30:00,30.18611,-93.90833
2025-03-22 18:15:00,2025-03-22 19:37:13,4.5,ft,A,4.5,0.0,10.8,2025-03-22 18:15:00,30.18611,-93.90833
2025-03-22 18:00:00,2025-03-22 18:22:11,4.5,ft,A,4.5,0.0,11.0,2025-03-22 18:00:00,30.18611,-93.90833
2025-03-22 17:45:00,2025-03-22 18:22:11,4.5,ft,A,4.5,0.0,11.0,2025-03-22 17:45:00,30.18611,-93.90833
2025-03-22 17:30:00,2025-03-22 18:22:11,4.5,ft,A,4.5,0.0,11.0,2025-03-22 17:30:00,30.18611,-93.90833
2025-03-22 17:15:00,2025-03-22 18:22:11,4.5,ft,A,4.5,0.0,11.0,2025-03-22 17:15:00,30.18611,-93.90833
2025-03-22 17:00:00,2025-03-22 17:37:12,4.5,ft,A,4.5,0.0,11.2,2025-03-22 17:00:00,30.18611,-93.90833
2025-03-22 16:45:00,2025-03-22 17:37:12,4.5,ft,A,4.5,0.0,11.2,2025-03-22 16:45:00,30.18611,-93.90833
2025-03-22 16:30:00,2025-03-22 17:37:12,4.5,ft,A,4.5,0.0,11.0,2025-03-22 16:30:00,30.18611,-93.90833
2025-03-22 16:15:00,2025-03-22 17:37:12,4.5,ft,A,4.5,0.0,11.2,2025-03-22 16:15:00,30.18611,-93.90833
2025-03-22 16:00:00,2025-03-22 16:22:12,4.5,ft,A,4.5,0.0,11.2,2025-03-22 16:00:00,30.18611,-93.90833
2025-03-22 15:45:00,2025-03-22 16:22:12,4.5,ft,A,4.5,0.0,11.2,2025-03-22 15:45:00,30.18611,-93.90833
2025-03-22 15:30:00,2025-03-22 16:22:12,4.5,ft,A,4.5,0.0,11.2,2025-03-22 15:30:00,30.18611,-93.90833
2025-03-22 15:15:00,2025-03-22 16:22:12,4.5,ft,A,4.5,0.0,11.4,2025-03-22 15:15:00,30.18611,-93.90833
2025-03-22 15:00:00,2025-03-22 15:22:13,4.5,ft,A,4.5,0.0,11.4,2025-03-22 15:00:00,30.18611,-93.90833
2025-03-22 14:45:00,2025-03-22 15:22:13,4.5,ft,A,4.5,0.0,11.4,2025-03-22 14:45:00,30.18611,-93.90833
2025-03-22 14:30:00,2025-03-22 15:22:13,4.5,ft,A,4.5,0.0,11.4,2025-03-22 14:30:00,30.18611,-93.90833
2025-03-22 14:15:00,2025-03-22 15:22:13,4.5,ft,A,4.5,0.0,11.4,2025-03-22 14:15:00,30.18611,-93.90833
2025-03-22 14:00:00,2025-03-22 14:37:10,4.5,ft,A,4.5,0.0,11.4,2025-03-22 14:00:00,30.18611,-93.90833
2025-03-22 13:45:00,2025-03-22 14:37:10,4.5,ft,A,4.5,0.0,11.4,2025-03-22 13:45:00,30.18611,-93.90833
2025-03-22 13:30:00,2025-03-22 14:37:10,4.5,ft,A,4.5,0.0,11.4,2025-03-22 13:30:00,30.18611,-93.90833
2025-03-22 13:15:00,2025-03-22 14:37:10,4.5,ft,A,4.5,0.0,11.6,2025-03-22 13:15:00,30.18611,-93.90833
2025-03-22 13:00:00,2025-03-22 13:22:13,4.5,ft,A,4.5,0.0,11.6,2025-03-22 13:00:00,30.18611,-93.90833
2025-03-22 12:45:00,2025-03-22 13:22:13,4.5,ft,A,4.5,0.0,11.6,2025-03-22 12:45:00,30.18611,-93.90833
2025-03-22 12:30:00,2025-03-22 13:22:13,4.5,ft,A,4.5,0.0,11.6,2025-03-22 12:30:00,30.18611,-93.90833
2025-03-22 12:15:00,2025-03-22 13:22:13,4.5,ft,A,4.5,0.0,11.6,2025-03-22 12:15:00,30.18611,-93.90833
2025-03-22 12:00:00,2025-03-22 12:22:14,4.5,ft,A,4.5,0.0,11.6,2025-03-22 12:00:00,30.18611,-93.90833
2025-03-22 11:45:00,2025-03-22 12:22:13,4.5,ft,A,4.5,0.0,11.6,2025-03-22 11:45:00,30.18611,-93.90833
2025-03-22 11:30:00,2025-03-22 12:22:13,4.5,ft,A,4.5,0.0,11.6,2025-03-22 11:30:00,30.18611,-93.90833
2025-03-22 11:15:00,2025-03-22 12:22:13,4.5,ft,A,4.5,0.0,11.6,2025-03-22 11:15:00,30.18611,-93.90833
2025-03-22 11:00:00,2025-03-22 11:37:12,4.5,ft,A,4.5,0.0,11.6,2025-03-22 11:00:00,30.18611,-93.90833
2025-03-22 10:45:00,2025-03-22 11:37:12,4.5,ft,A,4.5,0.0,11.6,2025-03-22 10:45:00,30.18611,-93.90833
2025-03-22 10:30:00,2025-03-22 11:37:12,4.6,ft,A,4.6,0.0,11.8,2025-03-22 10:30:00,30.18611,-93.90833
2025-03-22 10:15:00,2025-03-22 11:37:12,4.6,ft,A,4.6,0.0,11.8,2025-03-22 10:15:00,30.18611,-93.90833
2025-03-22 10:00:00,2025-03-22 10:37:13,4.6,ft,A,4.6,0.0,11.8,2025-03-22 10:00:00,30.18611,-93.90833
2025-03-22 09:45:00,2025-03-22 10:37:13,4.6,ft,A,4.6,0.0,11.8,2025-03-22 09:45:00,30.18611,-93.90833
2025-03-22 09:30:00,2025-03-22 10:37:13,4.6,ft,A,4.6,0.0,11.8,2025-03-22 09:30:00,30.18611,-93.90833
2025-03-22 09:15:00,2025-03-22 10:37:13,4.6,ft,A,4.6,0.0,11.8,2025-03-22 09:15:00,30.18611,-93.90833
2025-03-22 09:00:00,2025-03-22 09:37:11,4.6,ft,A,4.6,0.0,11.8,2025-03-22 09:00:00,30.18611,-93.90833
2025-03-22 08:45:00,2025-03-22 09:37:11,4.6,ft,A,4.6,0.0,11.8,2025-03-22 08:45:00,30.18611,-93.90833
2025-03-22 08:30:00,2025-03-22 09:37:11,4.6,ft,A,4.6,0.0,11.8,2025-03-22 08:30:00,30.18611,-93.90833
2025-03-22 08:15:00,2025-03-22 09:37:11,4.6,ft,A,4.6,0.0,11.8,2025-03-22 08:15:00,30.18611,-93.90833
2025-03-22 08:00:00,2025-03-22 08:37:14,4.6,ft,A,4.6,0.0,12.0,2025-03-22 08:00:00,30.18611,-93.90833
2025-03-22 07:45:00,2025-03-22 08:37:14,4.6,ft,A,4.6,0.0,12.0,2025-03-22 07:45:00,30.18611,-93.90833
2025-03-22 07:30:00,2025-03-22 08:37:14,4.6,ft,A,4.6,0.0,12.0,2025-03-22 07:30:00,30.18611,-93.90833
2025-03-22 07:15:00,2025-03-22 08:37:14,4.6,ft,A,4.6,0.0,12.0,2025-03-22 07:15:00,30.18611,-93.90833
2025-03-22 07:00:00,2025-03-22 07:22:12,4.6,ft,A,4.6,0.0,12.0,2025-03-22 07:00:00,30.18611,-93.90833
2025-03-22 06:45:00,2025-03-22 07:22:12,4.6,ft,A,4.6,0.0,12.0,2025-03-22 06:45:00,30.18611,-93.90833
2025-03-22 06:30:00,2025-03-22 07:22:12,4.6,ft,A,4.6,0.0,12.0,2025-03-22 06:30:00,30.18611,-93.90833
2025-03-22 06:15:00,2025-03-22 07:22:12,4.6,ft,A,4.6,0.0,12.0,2025-03-22 06:15:00,30.18611,-93.90833
2025-03-22 06:00:00,2025-03-22 06:37:11,4.6,ft,A,4.6,0.0,12.0,2025-03-22 06:00:00,30.18611,-93.90833
2025-03-22 05:45:00,2025-03-22 06:37:11,4.6,ft,A,4.6,0.0,12.2,2025-03-22 05:45:00,30.18611,-93.90833
2025-03-22 05:30:00,2025-03-22 06:37:11,4.6,ft,A,4.6,0.0,12.2,2025-03-22 05:30:00,30.18611,-93.90833
2025-03-22 05:15:00,2025-03-22 06:37:11,4.6,ft,A,4.6,0.0,12.2,2025-03-22 05:15:00,30.18611,-93.90833
2025-03-22 05:00:00,2025-03-22 05:22:14,4.6,ft,A,4.6,0.0,12.2,2025-03-22 05:00:00,30.18611,-93.90833
2025-03-22 04:45:00,2025-03-22 05:22:14,4.6,ft,A,4.6,0.0,12.2,2025-03-22 04:45:00,30.18611,-93.90833
2025-03-22 04:30:00,2025-03-22 05:22:14,4.6,ft,A,4.6,0.0,12.4,2025-03-22 04:30:00,30.18611,-93.90833
2025-03-22 04:15:00,2025-03-22 05:22:14,4.6,ft,A,4.6,0.0,12.2,2025-03-22 04:15:00,30.18611,-93.90833
2025-03-22 04:00:00,2025-03-22 04:22:12,4.6,ft,A,4.6,0.0,12.4,2025-03-22 04:00:00,30.18611,-93.90833
2025-03-22 03:45:00,2025-03-22 04:22:12,4.6,ft,A,4.6,0.0,12.4,2025-03-22 03:45:00,30.18611,-93.90833
2025-03-22 03:30:00,2025-03-22 04:22:12,4.6,ft,A,4.6,0.0,12.4,2025-03-22 03:30:00,30.18611,-93.90833
2025-03-22 03:15:00,2025-03-22 04:22:12,4.6,ft,A,4.6,0.0,12.4,2025-03-22 03:15:00,30.18611,-93.90833
2025-03-22 03:00:00,2025-03-22 03:37:14,4.6,ft,A,4.6,0.0,12.4,2025-03-22 03:00:00,30.18611,-93.90833
2025-03-22 02:45:00,2025-03-22 03:37:14,4.6,ft,A,4.6,0.0,12.4,2025-03-22 02:45:00,30.18611,-93.90833
2025-03-22 02:30:00,2025-03-22 03:37:14,4.6,ft,A,4.6,0.0,12.4,2025-03-22 02:30:00,30.18611,-93.90833
2025-03-22 02:15:00,2025-03-22 03:37:14,4.6,ft,A,4.6,0.0,12.4,2025-03-22 02:15:00,30.18611,-93.90833
2025-03-22 02:00:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.4,2025-03-22 02:00:00,30.18611,-93.90833
2025-03-22 01:45:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.4,2025-03-22 01:45:00,30.18611,-93.90833
2025-03-22 01:30:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.6,2025-03-22 01:30:00,30.18611,-93.90833
2025-03-22 01:15:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.6,2025-03-22 01:15:00,30.18611,-93.90833
2025-03-22 01:00:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.6,2025-03-22 01:00:00,30.18611,-93.90833
2025-03-22 00:45:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.6,2025-03-22 00:45:00,30.18611,-93.90833
2025-03-22 00:30:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.6,2025-03-22 00:30:00,30.18611,-93.90833
2025-03-22 00:15:00,2025-03-22 02:22:14,4.6,ft,A,4.6,0.0,12.6,2025-03-22 00:15:00,30.18611,-93.90833
2025-03-22 00:00:00,2025-03-22 00:37:14,4.6,ft,A,4.6,0.0,12.8,2025-03-22 00:00:00,30.18611,-93.90833
2025-03-21 23:45:00,2025-03-22 00:37:14,4.6,ft,A,4.6,0.0,12.6,2025-03-21 23:45:00,30.18611,-93.90833
2025-03-21 23:30:00,2025-03-22 00:37:14,4.6,ft,A,4.6,0.0,12.8,2025-03-21 23:30:00,30.18611,-93.90833
2025-03-21 23:15:00,2025-03-22 00:37:14,4.6,ft,A,4.6,0.0,12.8,2025-03-21 23:15:00,30.18611,-93.90833
2025-03-21 23:00:00,2025-03-21 23:37:14,4.6,ft,A,4.6,0.0,12.8,2025-03-21 23:00:00,30.18611,-93.90833
